state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,04-10-2018,12899,13515,12899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,06-10-2018,13525,13525,13525
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,09-10-2018,13000,13519,13000
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,11-10-2018,8699,13609,12417
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,15-10-2018,9999,13555,12339
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,16-10-2018,13639,13659,13639
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,22-10-2018,13359,13699,13359
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,23-10-2018,13000,13699,13000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),api,27-02-2018,35600,35600,35600
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),api,27-04-2018,31000,33000,32750
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,03-01-2018,31000,32127,32000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,15-02-2018,34000,35000,34264
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,16-03-2018,32000,33844,33000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,21-03-2018,34000,35500,35000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,24-03-2018,32000,34907,33000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,31-03-2018,29000,31462,30000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,16-05-2018,35000,37036,36900
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,19-05-2018,35000,37100,36500
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,21-05-2018,30000,31340,31000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,25-05-2018,30000,34000,33000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,30-05-2018,37000,37200,37100
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,11-06-2018,32000,34383,34000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,13-06-2018,30000,36300,34000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,23-06-2018,33000,33830,33500
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,29-06-2018,30000,32500,31000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,11-07-2018,31000,32755,32000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,13-07-2018,30000,30796,30500
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,17-07-2018,29000,29590,29500
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,24-07-2018,27000,29000,28000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,26-07-2018,27500,29800,28400
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,27-07-2018,27000,29112,28000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,16-08-2018,29000,29270,29000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,21-08-2018,27000,28763,28000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,23-08-2018,30000,32940,31000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,25-08-2018,31000,33000,32000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,07-09-2018,29000,31157,30000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,19-09-2018,31000,33000,32000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,24-09-2018,29000,32350,31000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Rashi,27-09-2018,30000,32000,31000
Karnataka,Shimoga,Shikaripura,Arecanut(Betelnut/Supari),Red,25-06-2018,31000,33800,32000
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,01-01-2018,35679,40667,39829
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,02-01-2018,37500,40637,40109
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,03-01-2018,36229,40860,40211
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,04-01-2018,38109,41399,40419
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,05-01-2018,36039,41409,40429
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,08-01-2018,37029,41619,40191
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,09-01-2018,37519,41636,40889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,10-01-2018,35639,42099,41629
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,11-01-2018,37009,41829,41569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,12-01-2018,39000,41899,40839
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,16-01-2018,37059,41289,40869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,17-01-2018,36039,41400,40159
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,18-01-2018,37899,41209,40859
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,19-01-2018,35509,41231,40419
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,22-01-2018,37700,41800,40689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,23-01-2018,37899,41699,40589
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,24-01-2018,37869,41769,40309
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,25-01-2018,37559,41309,40439
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,29-01-2018,35009,40799,39620
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,30-01-2018,38119,40629,40129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,31-01-2018,37009,40389,39229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,01-02-2018,36029,40199,39039
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,02-02-2018,36869,40649,39489
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,05-02-2018,36669,40589,40129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,06-02-2018,37069,40860,40109
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,07-02-2018,36699,40869,40429
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,08-02-2018,38509,40869,40519
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,09-02-2018,37129,41010,40239
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,12-02-2018,36819,41123,40869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,14-02-2018,37369,41290,39819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,15-02-2018,37009,41329,40729
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,16-02-2018,38129,40899,40000
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,19-02-2018,37369,40899,39819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,20-02-2018,36039,40709,39689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,22-02-2018,38639,40600,39639
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,23-02-2018,35609,40499,39529
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,26-02-2018,37019,40499,39099
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,27-02-2018,37099,39909,39270
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,28-02-2018,37650,39999,38619
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,01-03-2018,37009,39510,38639
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,02-03-2018,36309,39589,38629
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,05-03-2018,36069,39299,38619
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,06-03-2018,37059,39689,38840
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,07-03-2018,36669,39619,38640
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,08-03-2018,36689,39499,38689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,09-03-2018,36629,40699,38989
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,12-03-2018,36829,40116,39089
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,13-03-2018,35569,40500,38919
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,14-03-2018,36829,40172,38919
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,15-03-2018,37009,40109,38969
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,16-03-2018,36869,41200,38909
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,19-03-2018,34699,39699,38800
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,20-03-2018,37589,40172,38969
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,21-03-2018,37019,39721,38569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,22-03-2018,37620,39189,38669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,23-03-2018,36199,38700,38519
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,28-03-2018,36685,37869,37669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,03-04-2018,39051,39051,39051
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,04-04-2018,38531,39498,38621
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,05-04-2018,37009,39311,38509
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,06-04-2018,38539,38880,38569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,09-04-2018,36229,39189,38621
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,10-04-2018,37000,39309,38619
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,11-04-2018,36529,39129,38649
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,12-04-2018,37500,39599,38719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,13-04-2018,38269,39509,39189
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,16-04-2018,37119,39589,39129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,26-04-2018,37899,41509,40829
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,27-04-2018,38599,41089,40209
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,30-04-2018,37519,40130,39319
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,02-05-2018,37129,39699,39389
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,03-05-2018,37589,39699,39389
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,04-05-2018,37179,40009,39399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,07-05-2018,38468,40509,39509
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,08-05-2018,37009,40269,39329
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,09-05-2018,38669,40600,39439
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,10-05-2018,38009,40651,39369
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,11-05-2018,38389,40169,39399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,14-05-2018,38369,39899,39419
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,15-05-2018,38750,40609,39629
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,16-05-2018,35569,40199,39499
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,17-05-2018,36660,40669,39689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,18-05-2018,39430,40167,39789
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,21-05-2018,38468,40499,40169
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,22-05-2018,37009,40409,39589
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,23-05-2018,38209,40509,39589
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,24-05-2018,37689,40620,39519
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,25-05-2018,38829,41209,39499
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,28-05-2018,38799,41020,39419
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,29-05-2018,37009,40899,39539
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,30-05-2018,37629,40609,39539
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,31-05-2018,37509,40369,39500
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,01-06-2018,37272,40469,39559
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,04-06-2018,37369,40809,39129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,05-06-2018,37089,40029,39129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,06-06-2018,37609,40321,39000
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,07-06-2018,37509,39899,38500
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,08-06-2018,38069,39719,38709
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,11-06-2018,36419,39500,38719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,12-06-2018,36569,40399,38739
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,13-06-2018,36259,39819,39619
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,14-06-2018,37199,39669,38839
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,15-06-2018,36231,39601,38889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,18-06-2018,37000,39699,38819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,19-06-2018,37000,39169,38839
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,20-06-2018,37609,39261,38829
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,21-06-2018,37000,39689,38689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,22-06-2018,37009,39699,38639
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,25-06-2018,36809,40721,38689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,26-06-2018,37009,39092,38539
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,27-06-2018,37329,39201,38300
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,28-06-2018,37489,39321,38501
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,29-06-2018,37119,39001,37529
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,02-07-2018,36099,38799,38109
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,03-07-2018,36000,39029,38039
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,04-07-2018,37009,38519,38039
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,05-07-2018,36529,38509,38219
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,06-07-2018,36009,38799,38219
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,09-07-2018,37008,38509,38100
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,10-07-2018,36029,38709,38089
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,11-07-2018,35019,38399,37909
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,12-07-2018,36029,38259,37000
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,13-07-2018,34399,38299,37209
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,16-07-2018,35150,38199,37109
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,17-07-2018,36099,38169,37229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,18-07-2018,36529,38409,37229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,19-07-2018,36000,38899,37319
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,20-07-2018,36360,39439,37319
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,23-07-2018,36009,38099,37439
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,24-07-2018,36569,39299,37729
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,25-07-2018,36009,40009,37729
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,30-07-2018,36169,38061,37889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,31-07-2018,36099,39100,38019
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,01-08-2018,38059,38699,38259
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,02-08-2018,37509,39099,38259
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,03-08-2018,37069,39301,38480
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,06-08-2018,36099,39289,38789
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,07-08-2018,37000,39289,38539
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,08-08-2018,38229,39427,39069
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,09-08-2018,36359,39799,39189
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,10-08-2018,36540,39309,39189
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,13-08-2018,37269,39737,39330
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,14-08-2018,37109,39759,39039
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,16-08-2018,38569,39989,39459
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,20-08-2018,37000,40269,39589
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,21-08-2018,37509,40909,39889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,23-08-2018,37659,40709,40219
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,24-08-2018,39509,41239,40759
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,27-08-2018,38000,41709,41059
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,28-08-2018,38769,42019,41369
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,29-08-2018,38329,42099,41379
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,30-08-2018,38000,41589,40800
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,03-09-2018,38869,42099,40819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,04-09-2018,38000,42409,41039
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,05-09-2018,39009,42199,41309
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,06-09-2018,38000,42009,41459
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,07-09-2018,39240,42051,41569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,10-09-2018,41000,42509,41569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,11-09-2018,38500,42710,41759
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,12-09-2018,41000,42169,41859
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,14-09-2018,38000,42299,42189
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,17-09-2018,40159,42609,41359
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,18-09-2018,39659,42310,41719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,19-09-2018,40629,42499,41719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,20-09-2018,40000,42569,41699
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,24-09-2018,37091,42509,41800
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,25-09-2018,40689,43109,41919
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,26-09-2018,38699,42599,41989
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,27-09-2018,39500,42609,42019
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,28-09-2018,40309,42805,42019
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,01-10-2018,39500,43011,41949
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,03-10-2018,40519,43009,41819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,04-10-2018,40399,42849,42109
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,05-10-2018,40519,42622,41869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,09-10-2018,39259,42509,41899
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,10-10-2018,39200,42699,41760
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,11-10-2018,39500,42699,41739
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,12-10-2018,39569,42709,41400
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,15-10-2018,38519,42299,41607
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,16-10-2018,39000,42709,41000
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,17-10-2018,40001,42599,41729
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,22-10-2018,36789,42900,41389
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,23-10-2018,38000,42699,41268
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,01-01-2018,16099,23419,22699
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,02-01-2018,16019,23369,22669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,03-01-2018,15099,23040,22699
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,04-01-2018,15009,23523,22022
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,05-01-2018,14009,23269,22889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,08-01-2018,16020,23769,23229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,09-01-2018,14099,23829,22639
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,10-01-2018,12699,23809,22299
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,11-01-2018,15099,23829,22099
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,12-01-2018,12009,23109,21699
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,16-01-2018,13399,23299,22699
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,17-01-2018,16009,23040,22189
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,18-01-2018,15368,22689,22269
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,19-01-2018,16009,23689,22282
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,22-01-2018,12109,23451,22289
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,23-01-2018,14119,23209,22319
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,24-01-2018,15599,23350,22289
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,25-01-2018,13179,23089,21839
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,29-01-2018,14699,22520,21289
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,30-01-2018,14899,22129,21689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,31-01-2018,13009,23311,21611
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,01-02-2018,14568,21689,21039
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,02-02-2018,15090,23411,21200
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,05-02-2018,12119,21889,20850
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,06-02-2018,13000,22529,21309
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,07-02-2018,13122,22500,21629
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,08-02-2018,14519,22229,21699
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,09-02-2018,12110,22311,21300
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,12-02-2018,15550,22901,21289
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,14-02-2018,13300,21811,21289
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,15-02-2018,16199,22309,21289
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,16-02-2018,14029,22311,21300
